user_id,ISBN,rating
5624,451205367,4
5656,451205367,5
5657,451205367,4
5905,451205367,4
6063,451205367,4
6373,451205367,1
6867,451205367,4
7004,451205367,3
7677,451205367,4
7760,451205367,4
7834,451205367,5
8749,451205367,4
9195,451205367,3
9413,451205367,4
9440,451205367,5
9804,451205367,3
10256,451205367,3
10288,451205367,3
10443,451205367,3
10988,451205367,5
11836,451205367,4
11957,451205367,3
12505,451205367,4
12526,451205367,4
13019,451205367,3
13035,451205367,5
13654,451205367,3
13739,451205367,3
13743,451205367,2
13886,451205367,3
13894,451205367,4
13966,451205367,4
14136,451205367,2
14234,451205367,3
14529,451205367,2
14585,451205367,3
14652,451205367,5
14654,451205367,3
14811,451205367,2
14830,451205367,4
15712,451205367,4
16315,451205367,5
16476,451205367,4
16575,451205367,3
17548,451205367,3
17928,451205367,4
18031,451205367,5
18199,451205367,5
18957,451205367,3
19248,451205367,4
19724,451205367,4
20363,451205367,2
21607,451205367,4
21666,451205367,3
21739,451205367,5
22961,451205367,2
24102,451205367,4
24632,451205367,4
26053,451205367,3
26482,451205367,1
27599,451205367,4
27849,451205367,4
28103,451205367,5
28541,451205367,3
28926,451205367,4
29109,451205367,3
29502,451205367,2
30942,451205367,3
31861,451205367,3
32592,451205367,4
33147,451205367,4
34026,451205367,5
34077,451205367,3
34083,451205367,4
34745,451205367,4
35259,451205367,4
36340,451205367,4
37041,451205367,3
39452,451205367,4
40293,451205367,4
41997,451205367,4
42355,451205367,5
43965,451205367,4
45584,451205367,5
46818,451205367,5
46823,451205367,3
47686,451205367,3
48905,451205367,1
49503,451205367,4
49514,451205367,4
49978,451205367,4
51271,451205367,4
51834,451205367,4
52479,451205367,4
1948,806527285,4
2217,806527285,4
2263,806527285,3
3982,806527285,3
9017,806527285,5
9024,806527285,5
9655,806527285,5
10094,806527285,5
10368,806527285,4
11040,806527285,5
11414,806527285,5
11452,806527285,4
11775,806527285,5
12733,806527285,4
12755,806527285,4
12862,806527285,3
13119,806527285,5
13351,806527285,4
13364,806527285,4
13676,806527285,4
14366,806527285,5
14919,806527285,3
15370,806527285,5
15615,806527285,3
15926,806527285,3
17829,806527285,5
18182,806527285,3
18219,806527285,5
18863,806527285,3
19876,806527285,4
19985,806527285,4
20884,806527285,5
23598,806527285,5
23952,806527285,5
24136,806527285,4
24514,806527285,5
24854,806527285,4
25041,806527285,4
25050,806527285,4
25071,806527285,4
25411,806527285,3
25679,806527285,5
25947,806527285,3
26193,806527285,4
26573,806527285,5
26831,806527285,3
27532,806527285,5
27815,806527285,5
28231,806527285,4
29070,806527285,4
29194,806527285,5
29327,806527285,4
29716,806527285,4
30200,806527285,4
30720,806527285,4
31162,806527285,3
31311,806527285,5
32158,806527285,4
32682,806527285,5
34116,806527285,4
34511,806527285,4
35410,806527285,4
35814,806527285,2
36326,806527285,5
36678,806527285,4
36987,806527285,5
37235,806527285,4
38672,806527285,3
38906,806527285,4
39730,806527285,5
40008,806527285,4
40711,806527285,4
40832,806527285,4
40849,806527285,5
41355,806527285,3
41506,806527285,4
42118,806527285,4
42749,806527285,5
43561,806527285,4
43617,806527285,3
43740,806527285,4
43866,806527285,4
44632,806527285,5
44870,806527285,3
45635,806527285,4
45749,806527285,3
45765,806527285,4
46505,806527285,5
47687,806527285,5
48096,806527285,4
48564,806527285,4
48802,806527285,5
49092,806527285,4
49109,806527285,3
51570,806527285,5
51625,806527285,5
52110,806527285,3
52728,806527285,5
53044,806527285,5
53286,806527285,5
107,385334141,3
1072,385334141,4
1280,385334141,4
3271,385334141,4
4403,385334141,4
5147,385334141,4
5340,385334141,3
5875,385334141,3
7808,385334141,3
7851,385334141,4
8522,385334141,5
9483,385334141,5
9496,385334141,4
10930,385334141,3
10936,385334141,4
11681,385334141,4
12307,385334141,4
12875,385334141,3
13693,385334141,3
14106,385334141,3
14173,385334141,5
14329,385334141,5
14709,385334141,4
14824,385334141,4
15196,385334141,3
15645,385334141,4
16126,385334141,4
16373,385334141,5
16472,385334141,5
18474,385334141,4
18879,385334141,3
19425,385334141,4
19725,385334141,4
19947,385334141,5
20374,385334141,3
21537,385334141,3
22831,385334141,4
22964,385334141,3
24719,385334141,5
24832,385334141,5
25270,385334141,4
25814,385334141,5
27031,385334141,5
27126,385334141,4
27264,385334141,4
27818,385334141,4
27991,385334141,4
28003,385334141,5
29503,385334141,4
29531,385334141,4
29621,385334141,4
29701,385334141,3
30105,385334141,5
30205,385334141,4
30325,385334141,3
30806,385334141,5
31298,385334141,3
31333,385334141,5
32395,385334141,2
32680,385334141,4
32702,385334141,4
33296,385334141,3
33960,385334141,4
35245,385334141,5
36125,385334141,3
36197,385334141,5
36218,385334141,4
36309,385334141,5
36485,385334141,4
37444,385334141,4
37659,385334141,4
38243,385334141,4
38262,385334141,4
39489,385334141,5
39522,385334141,3
40942,385334141,3
41606,385334141,4
42333,385334141,4
42807,385334141,4
42969,385334141,4
43575,385334141,4
43869,385334141,3
44464,385334141,5
44583,385334141,1
46481,385334141,3
47013,385334141,4
47734,385334141,4
47910,385334141,5
48684,385334141,4
49609,385334141,4
49978,385334141,5
49996,385334141,2
50232,385334141,3
50829,385334141,3
51894,385334141,4
51908,385334141,4
52077,385334141,5
52637,385334141,3
53182,385334141,5
104,99489988,5
182,99489988,4
237,99489988,2
267,99489988,1
268,99489988,5
815,99489988,4
849,99489988,3
919,99489988,3
1561,99489988,3
1793,99489988,3
1878,99489988,2
2028,99489988,2
2041,99489988,2
2265,99489988,3
2339,99489988,4
2702,99489988,1
2712,99489988,4
2730,99489988,5
3307,99489988,4
3584,99489988,3
4281,99489988,3
4352,99489988,4
4679,99489988,4
4990,99489988,4
5096,99489988,4
5192,99489988,3
5198,99489988,1
5311,99489988,2
5998,99489988,3
6234,99489988,3
6237,99489988,1
6321,99489988,4
6419,99489988,1
7158,99489988,2
7254,99489988,2
7498,99489988,2
7935,99489988,4
8027,99489988,3
8204,99489988,2
9142,99489988,2
9384,99489988,5
9505,99489988,3
9701,99489988,3
9963,99489988,4
11246,99489988,5
11473,99489988,1
13051,99489988,4
13599,99489988,2
13728,99489988,4
14287,99489988,3
14865,99489988,3
14964,99489988,5
16359,99489988,3
16392,99489988,5
16409,99489988,5
16640,99489988,1
16757,99489988,4
16823,99489988,5
17632,99489988,3
18097,99489988,4
18330,99489988,4
18465,99489988,5
18550,99489988,5
18673,99489988,3
21234,99489988,4
21529,99489988,3
21771,99489988,3
22027,99489988,2
22721,99489988,5
23028,99489988,4
23557,99489988,3
24560,99489988,3
25036,99489988,4
27048,99489988,5
27147,99489988,4
28380,99489988,2
31102,99489988,2
31315,99489988,3
35162,99489988,2
35711,99489988,4
36708,99489988,4
38293,99489988,3
38866,99489988,5
39933,99489988,2
42893,99489988,5
44885,99489988,4
45943,99489988,5
46235,99489988,2
46415,99489988,3
46814,99489988,2
47216,99489988,3
47929,99489988,4
48401,99489988,4
49309,99489988,3
50295,99489988,2
294,385731051,4
1144,385731051,3
2725,385731051,4
2882,385731051,5
3403,385731051,5
3979,385731051,3
4111,385731051,4
5076,385731051,5
5190,385731051,5
6276,385731051,5
6752,385731051,4
6992,385731051,4
7087,385731051,2
7479,385731051,4
8306,385731051,4
8318,385731051,5
8787,385731051,3
9286,385731051,1
9500,385731051,4
9998,385731051,4
10204,385731051,5
10416,385731051,5
10487,385731051,4
10740,385731051,3
11747,385731051,2
12562,385731051,5
12640,385731051,5
12640,385731051,4
12734,385731051,3
13339,385731051,4
14186,385731051,2
14398,385731051,5
14465,385731051,5
15202,385731051,5
16020,385731051,2
16465,385731051,3
17052,385731051,5
17222,385731051,5
17693,385731051,2
17857,385731051,2
18601,385731051,5
18885,385731051,1
19404,385731051,4
19485,385731051,5
20204,385731051,5
21499,385731051,2
21877,385731051,5
22330,385731051,5
22590,385731051,4
23892,385731051,3
24091,385731051,5
24312,385731051,2
24401,385731051,4
24477,385731051,5
25192,385731051,5
25255,385731051,3
25799,385731051,1
26196,385731051,3
26678,385731051,5
27333,385731051,4
27881,385731051,5
28328,385731051,3
28643,385731051,3
28739,385731051,5
29934,385731051,5
31938,385731051,5
32649,385731051,4
32994,385731051,4
33213,385731051,5
33717,385731051,5
34176,385731051,4
34252,385731051,4
35137,385731051,3
35469,385731051,4
35862,385731051,5
35866,385731051,3
35986,385731051,4
37149,385731051,4
37863,385731051,5
38305,385731051,5
38831,385731051,5
39304,385731051,5
39523,385731051,3
39743,385731051,5
39873,385731051,5
40331,385731051,2
41409,385731051,5
41584,385731051,5
41718,385731051,4
41742,385731051,4
43347,385731051,3
45396,385731051,4
45936,385731051,5
47076,385731051,5
47618,385731051,3
47814,385731051,4
47818,385731051,4
48487,385731051,5
49643,385731051,5
51605,385731051,5
173,671742515,3
951,671742515,3
1456,671742515,4
2283,671742515,3
3263,671742515,3
3739,671742515,4
4147,671742515,4
5272,671742515,2
5379,671742515,5
5461,671742515,4
5645,671742515,5
5885,671742515,4
6016,671742515,5
6025,671742515,2
6698,671742515,4
6715,671742515,5
7999,671742515,3
8178,671742515,4
8510,671742515,4
8519,671742515,4
8749,671742515,3
9246,671742515,3
9257,671742515,4
9771,671742515,5
9805,671742515,5
9843,671742515,5
9919,671742515,5
10111,671742515,4
10140,671742515,3
11421,671742515,5
11545,671742515,4
11691,671742515,4
11692,671742515,3
11927,671742515,4
12442,671742515,3
12466,671742515,5
13189,671742515,3
13629,671742515,2
13794,671742515,4
14207,671742515,3
14285,671742515,4
14546,671742515,2
14890,671742515,4
15889,671742515,4
16377,671742515,5
16569,671742515,5
16576,671742515,3
17105,671742515,3
17804,671742515,4
18493,671742515,4
19724,671742515,3
19729,671742515,3
20406,671742515,3
20467,671742515,3
21160,671742515,5
21487,671742515,3
21543,671742515,4
22164,671742515,1
22602,671742515,3
22913,671742515,4
24143,671742515,3
25164,671742515,3
25182,671742515,1
25485,671742515,4
25840,671742515,5
26661,671742515,3
27499,671742515,4
27834,671742515,4
27934,671742515,4
28767,671742515,1
29689,671742515,5
29819,671742515,5
30233,671742515,2
30304,671742515,5
31001,671742515,3
32055,671742515,3
32338,671742515,4
33065,671742515,3
33890,671742515,3
36099,671742515,5
36695,671742515,4
37153,671742515,3
37284,671742515,2
37855,671742515,4
38067,671742515,5
38446,671742515,1
39452,671742515,5
39933,671742515,4
40126,671742515,4
42508,671742515,4
42810,671742515,4
45554,671742515,3
46139,671742515,4
46421,671742515,3
48389,671742515,3
48559,671742515,4
48809,671742515,3
49491,671742515,4
52740,671742515,5
53292,671742515,5
193,385339593,4
1136,385339593,3
4073,385339593,3
4524,385339593,5
5159,385339593,4
5247,385339593,3
6406,385339593,3
6758,385339593,4
7064,385339593,3
7609,385339593,3
7988,385339593,4
8540,385339593,4
9233,385339593,5
9386,385339593,2
10386,385339593,4
10613,385339593,5
10619,385339593,4
11277,385339593,4
12172,385339593,4
13159,385339593,4
13596,385339593,2
16749,385339593,3
17342,385339593,4
19158,385339593,5
19873,385339593,4
20151,385339593,5
20159,385339593,4
20284,385339593,3
21599,385339593,5
22029,385339593,5
22039,385339593,4
22972,385339593,4
23679,385339593,3
23787,385339593,5
24152,385339593,4
24389,385339593,4
24673,385339593,4
26990,385339593,4
27956,385339593,4
29312,385339593,4
30315,385339593,4
30563,385339593,4
32146,385339593,5
32226,385339593,5
32273,385339593,3
32286,385339593,2
32552,385339593,4
32596,385339593,5
32689,385339593,5
32946,385339593,4
33061,385339593,4
33290,385339593,3
33717,385339593,3
33998,385339593,4
34981,385339593,5
34992,385339593,5
35870,385339593,5
36088,385339593,3
36314,385339593,4
37855,385339593,4
38631,385339593,3
40200,385339593,5
40229,385339593,5
40383,385339593,5
40442,385339593,5
40791,385339593,3
41318,385339593,3
41967,385339593,3
42192,385339593,4
42409,385339593,5
42763,385339593,4
43182,385339593,3
44084,385339593,5
45284,385339593,4
45465,385339593,3
45635,385339593,4
46295,385339593,4
47107,385339593,3
47382,385339593,5
47458,385339593,5
48089,385339593,3
48326,385339593,5
48494,385339593,4
48715,385339593,4
49022,385339593,5
49203,385339593,4
49272,385339593,4
49367,385339593,5
49630,385339593,5
49792,385339593,3
50245,385339593,5
50294,385339593,5
51343,385339593,5
52728,385339593,4
52852,385339593,3
52879,385339593,4
52965,385339593,4
53060,385339593,3
53104,385339593,4
53389,385339593,4
158,553381342,2
1682,553381342,2
1989,553381342,4
2602,553381342,4
2983,553381342,4
3482,553381342,3
3982,553381342,5
5033,553381342,3
5817,553381342,4
6435,553381342,3
7162,553381342,4
7642,553381342,3
8239,553381342,5
8239,553381342,5
8382,553381342,3
8887,553381342,4
9843,553381342,5
10614,553381342,4
10662,553381342,3
10687,553381342,3
11082,553381342,4
11823,553381342,5
12148,553381342,4
12185,553381342,5
13226,553381342,4
14022,553381342,2
14122,553381342,2
14529,553381342,3
15645,553381342,4
15748,553381342,4
16177,553381342,5
16347,553381342,5
17073,553381342,3
17668,553381342,5
17788,553381342,5
17865,553381342,5
17876,553381342,4
19755,553381342,2
20572,553381342,4
21160,553381342,5
21600,553381342,4
21833,553381342,4
22367,553381342,3
22588,553381342,4
23099,553381342,4
24288,553381342,4
24990,553381342,3
25320,553381342,4
25499,553381342,1
25842,553381342,5
25992,553381342,5
26145,553381342,4
26260,553381342,3
27045,553381342,5
27351,553381342,4
27478,553381342,4
27722,553381342,3
28115,553381342,5
28794,553381342,3
28824,553381342,4
29703,553381342,4
29833,553381342,3
29916,553381342,3
31479,553381342,4
31615,553381342,5
31971,553381342,5
32139,553381342,3
32850,553381342,5
33609,553381342,3
35343,553381342,4
35780,553381342,4
36008,553381342,3
37099,553381342,4
37643,553381342,4
39275,553381342,4
39445,553381342,5
39560,553381342,2
40003,553381342,4
40315,553381342,4
40330,553381342,4
40815,553381342,4
41131,553381342,5
42645,553381342,3
42943,553381342,4
43611,553381342,5
44001,553381342,5
44137,553381342,5
44723,553381342,5
44822,553381342,5
45025,553381342,5
45812,553381342,5
46196,553381342,5
49491,553381342,3
49573,553381342,3
50315,553381342,4
51114,553381342,4
51163,553381342,4
51360,553381342,5
51724,553381342,5
51887,553381342,5
1029,671035975,3
4963,671035975,5
5651,671035975,4
6777,671035975,3
7219,671035975,4
7276,671035975,5
8497,671035975,3
8633,671035975,4
9424,671035975,5
9480,671035975,4
9850,671035975,5
10464,671035975,5
11461,671035975,5
12622,671035975,4
13101,671035975,4
13196,671035975,3
13462,671035975,5
15112,671035975,4
15269,671035975,5
15557,671035975,4
15903,671035975,4
18209,671035975,5
19694,671035975,5
21275,671035975,4
21503,671035975,5
21646,671035975,4
21746,671035975,5
21827,671035975,5
22002,671035975,4
22513,671035975,5
22849,671035975,4
23678,671035975,5
23747,671035975,3
24096,671035975,4
24239,671035975,3
24655,671035975,4
25031,671035975,5
25264,671035975,5
26091,671035975,5
26291,671035975,4
26719,671035975,2
26923,671035975,5
27043,671035975,4
28971,671035975,4
29033,671035975,4
29191,671035975,5
29904,671035975,4
31055,671035975,3
31746,671035975,5
32064,671035975,3
33700,671035975,4
33926,671035975,3
35240,671035975,3
35444,671035975,5
36310,671035975,4
36474,671035975,3
36807,671035975,3
36871,671035975,3
37262,671035975,5
37270,671035975,4
37899,671035975,3
39574,671035975,5
40310,671035975,5
41096,671035975,3
41114,671035975,4
41454,671035975,3
41880,671035975,2
41933,671035975,2
42500,671035975,4
43002,671035975,5
43439,671035975,3
43742,671035975,5
43822,671035975,3
43888,671035975,5
43957,671035975,4
44664,671035975,4
45752,671035975,5
46158,671035975,5
46261,671035975,2
46518,671035975,3
46713,671035975,4
47356,671035975,3
47897,671035975,3
48184,671035975,4
48320,671035975,5
49068,671035975,3
49340,671035975,4
49736,671035975,5
50498,671035975,3
50808,671035975,5
50966,671035975,2
51499,671035975,4
51547,671035975,4
52539,671035975,5
53116,671035975,3
180,679776818,2
284,679776818,4
1927,679776818,4
1927,679776818,4
2197,679776818,3
3233,679776818,3
4410,679776818,3
4916,679776818,2
5635,679776818,4
6543,679776818,4
6626,679776818,4
8128,679776818,3
8365,679776818,4
8575,679776818,5
9460,679776818,2
9711,679776818,5
10080,679776818,3
10124,679776818,3
10566,679776818,3
10584,679776818,3
11233,679776818,4
12894,679776818,5
12912,679776818,5
13079,679776818,4
13739,679776818,3
14034,679776818,4
14212,679776818,3
14860,679776818,3
14960,679776818,4
15296,679776818,4
15639,679776818,4
15680,679776818,3
15732,679776818,5
16372,679776818,3
16688,679776818,4
19552,679776818,4
19602,679776818,5
19967,679776818,3
20833,679776818,3
20850,679776818,5
22487,679776818,3
23296,679776818,4
23301,679776818,4
23398,679776818,5
23459,679776818,5
24906,679776818,2
25052,679776818,2
25061,679776818,3
25590,679776818,4
26425,679776818,3
26742,679776818,4
27650,679776818,3
28282,679776818,4
28405,679776818,3
28408,679776818,4
29372,679776818,4
29766,679776818,4
30052,679776818,4
30201,679776818,4
31729,679776818,4
31962,679776818,5
32170,679776818,4
33684,679776818,4
34108,679776818,4
34875,679776818,2
35010,679776818,4
35096,679776818,4
36008,679776818,3
37175,679776818,3
37623,679776818,4
38346,679776818,5
39435,679776818,5
39445,679776818,4
40126,679776818,4
40180,679776818,4
43002,679776818,5
43910,679776818,4
43964,679776818,3
44776,679776818,3
45164,679776818,5
45678,679776818,4
45897,679776818,4
46474,679776818,2
46560,679776818,4
46657,679776818,3
46728,679776818,5
47401,679776818,3
47556,679776818,4
48461,679776818,4
49977,679776818,4
50164,679776818,4
50364,679776818,3
51862,679776818,5
51925,679776818,4
52078,679776818,4
52095,679776818,5
52161,679776818,3
52304,679776818,4
52708,679776818,3
53364,679776818,5
1355,345443284,4
3242,345443284,3
3284,345443284,3
3591,345443284,4
3601,345443284,3
3709,345443284,3
3948,345443284,4
4263,345443284,3
4587,345443284,4
4815,345443284,4
4929,345443284,4
4938,345443284,3
5566,345443284,5
5616,345443284,4
5701,345443284,3
6294,345443284,3
6311,345443284,3
6572,345443284,4
7188,345443284,5
7674,345443284,4
7792,345443284,3
7868,345443284,5
8219,345443284,3
8239,345443284,5
8491,345443284,3
8692,345443284,4
8823,345443284,5
9346,345443284,4
9366,345443284,5
10659,345443284,4
10691,345443284,4
10933,345443284,3
11209,345443284,4
11280,345443284,3
11618,345443284,4
12015,345443284,4
12999,345443284,3
13113,345443284,4
13219,345443284,5
13274,345443284,4
13317,345443284,3
13464,345443284,3
15037,345443284,3
15129,345443284,4
15608,345443284,3
15677,345443284,5
15808,345443284,4
16363,345443284,5
16516,345443284,4
16550,345443284,4
16979,345443284,5
17130,345443284,5
17705,345443284,4
18281,345443284,2
18387,345443284,3
18702,345443284,5
18814,345443284,4
18864,345443284,4
19197,345443284,3
20486,345443284,3
20492,345443284,3
21252,345443284,4
22533,345443284,3
24903,345443284,5
25266,345443284,4
26930,345443284,4
27181,345443284,4
27839,345443284,4
28333,345443284,3
28387,345443284,4
29017,345443284,4
29240,345443284,5
30496,345443284,5
32140,345443284,4
32267,345443284,5
33127,345443284,5
33348,345443284,3
33497,345443284,5
34275,345443284,5
34429,345443284,4
34745,345443284,4
35339,345443284,4
37481,345443284,3
37582,345443284,4
38640,345443284,3
39358,345443284,4
41181,345443284,3
41619,345443284,4
43743,345443284,4
43922,345443284,5
44162,345443284,4
44694,345443284,3
46754,345443284,5
47037,345443284,5
49559,345443284,5
50838,345443284,4
51127,345443284,4
51983,345443284,5
52872,345443284,4
53100,345443284,3
588,141439637,4
1169,141439637,3
1393,141439637,4
1677,141439637,4
1952,141439637,5
2487,141439637,3
3005,141439637,4
3114,141439637,3
4606,141439637,1
5461,141439637,5
5629,141439637,3
5645,141439637,5
5885,141439637,4
6025,141439637,5
6252,141439637,2
6342,141439637,4
6634,141439637,4
7001,141439637,5
7979,141439637,5
8454,141439637,5
8519,141439637,3
8612,141439637,4
8710,141439637,5
9125,141439637,3
9668,141439637,2
9771,141439637,5
10610,141439637,3
10944,141439637,4
11445,141439637,3
11691,141439637,3
11854,141439637,3
11927,141439637,5
12381,141439637,3
12471,141439637,4
12874,141439637,3
12946,141439637,3
13274,141439637,5
13407,141439637,5
13544,141439637,4
13776,141439637,4
13879,141439637,4
13991,141439637,4
14192,141439637,3
14207,141439637,3
14235,141439637,4
14248,141439637,4
14372,141439637,3
15935,141439637,1
16377,141439637,1
17105,141439637,3
17228,141439637,5
18493,141439637,5
19526,141439637,5
19724,141439637,4
20406,141439637,3
21543,141439637,4
21733,141439637,2
21781,141439637,3
23576,141439637,4
24143,141439637,4
24499,141439637,3
24567,141439637,4
25182,141439637,5
25278,141439637,5
25840,141439637,3
26282,141439637,5
26629,141439637,5
27834,141439637,4
28831,141439637,3
29703,141439637,4
30304,141439637,4
30681,141439637,1
31198,141439637,4
32748,141439637,2
33065,141439637,4
34531,141439637,4
35982,141439637,3
36240,141439637,4
38687,141439637,4
38798,141439637,3
38865,141439637,2
39703,141439637,5
40126,141439637,5
40490,141439637,5
42404,141439637,4
43037,141439637,4
43602,141439637,5
43622,141439637,3
44496,141439637,4
45269,141439637,5
45554,141439637,5
45811,141439637,2
46139,141439637,4
46472,141439637,3
47478,141439637,3
48559,141439637,4
48687,141439637,5
51460,141439637,2
51480,141439637,1
52036,141439637,5
208,142401757,4
880,142401757,3
884,142401757,3
2103,142401757,5
2109,142401757,5
2671,142401757,5
2805,142401757,3
2868,142401757,5
3023,142401757,5
3023,142401757,5
3147,142401757,5
3350,142401757,5
3420,142401757,5
4007,142401757,4
4425,142401757,5
5218,142401757,4
6042,142401757,4
6363,142401757,4
6925,142401757,4
7338,142401757,3
7811,142401757,5
8061,142401757,4
8231,142401757,4
8233,142401757,4
8712,142401757,3
8874,142401757,5
9634,142401757,4
9890,142401757,3
10233,142401757,4
10858,142401757,3
10885,142401757,4
10998,142401757,4
11555,142401757,5
11562,142401757,4
11869,142401757,5
12756,142401757,4
13183,142401757,4
13651,142401757,5
14071,142401757,5
14129,142401757,5
14635,142401757,4
14753,142401757,3
16573,142401757,5
16786,142401757,5
17402,142401757,5
17660,142401757,3
18057,142401757,4
18307,142401757,4
19967,142401757,4
20108,142401757,4
20644,142401757,5
20646,142401757,3
21071,142401757,5
21166,142401757,5
21883,142401757,4
22134,142401757,5
22882,142401757,5
23097,142401757,4
23719,142401757,4
24010,142401757,5
24046,142401757,5
24265,142401757,5
24733,142401757,4
24891,142401757,5
26156,142401757,5
26462,142401757,4
26703,142401757,4
26890,142401757,5
27045,142401757,4
27226,142401757,5
28131,142401757,3
28405,142401757,3
29575,142401757,4
29763,142401757,4
29937,142401757,4
30591,142401757,4
31076,142401757,5
32717,142401757,4
32929,142401757,4
33854,142401757,5
34172,142401757,2
34255,142401757,4
35599,142401757,5
36334,142401757,4
37885,142401757,4
37943,142401757,5
38317,142401757,4
39572,142401757,3
39715,142401757,3
40011,142401757,5
41854,142401757,4
41948,142401757,5
42136,142401757,5
42841,142401757,3
43301,142401757,4
44071,142401757,5
50436,142401757,3
50442,142401757,3
51625,142401757,5
51919,142401757,4
321,006091307X,4
728,006091307X,3
961,006091307X,3
1311,006091307X,4
1683,006091307X,4
1935,006091307X,3
2076,006091307X,5
2250,006091307X,5
2334,006091307X,4
3094,006091307X,5
3607,006091307X,4
3623,006091307X,2
3693,006091307X,3
4671,006091307X,4
5121,006091307X,4
5831,006091307X,3
6436,006091307X,2
6458,006091307X,5
7027,006091307X,4
7815,006091307X,5
7909,006091307X,5
7919,006091307X,4
8999,006091307X,4
9057,006091307X,4
10520,006091307X,4
11219,006091307X,3
11241,006091307X,5
11268,006091307X,2
11342,006091307X,5
12404,006091307X,3
13144,006091307X,5
13317,006091307X,3
13636,006091307X,3
13678,006091307X,4
13995,006091307X,4
14523,006091307X,5
14648,006091307X,3
15064,006091307X,4
15180,006091307X,3
15837,006091307X,4
15998,006091307X,4
16177,006091307X,5
17098,006091307X,4
17300,006091307X,5
17846,006091307X,4
18166,006091307X,5
18573,006091307X,4
18735,006091307X,5
19651,006091307X,5
19853,006091307X,3
20241,006091307X,4
20605,006091307X,5
20845,006091307X,5
21257,006091307X,5
22353,006091307X,5
23321,006091307X,5
23466,006091307X,5
23508,006091307X,5
24225,006091307X,3
24791,006091307X,5
25606,006091307X,4
26038,006091307X,5
26368,006091307X,4
26601,006091307X,5
27663,006091307X,4
27866,006091307X,4
28943,006091307X,3
29964,006091307X,4
30539,006091307X,3
30655,006091307X,3
33085,006091307X,4
33471,006091307X,5
34911,006091307X,5
35105,006091307X,5
35490,006091307X,3
36077,006091307X,5
36219,006091307X,4
37002,006091307X,5
38637,006091307X,4
38874,006091307X,4
40361,006091307X,5
40683,006091307X,5
41329,006091307X,4
41377,006091307X,5
43085,006091307X,4
43265,006091307X,5
44424,006091307X,5
44582,006091307X,4
45107,006091307X,4
45381,006091307X,2
47100,006091307X,5
47752,006091307X,5
48432,006091307X,3
48535,006091307X,2
49298,006091307X,4
49564,006091307X,5
49577,006091307X,3
49989,006091307X,4
52198,006091307X,5
52972,006091307X,3
87,743466527,3
857,743466527,3
2799,743466527,4
4918,743466527,4
5124,743466527,3
5325,743466527,5
5413,743466527,4
5811,743466527,3
6038,743466527,3
6193,743466527,3
7438,743466527,3
7569,743466527,3
8500,743466527,4
9759,743466527,3
10794,743466527,4
12227,743466527,4
12597,743466527,4
12704,743466527,3
13469,743466527,5
13519,743466527,4
13671,743466527,4
13812,743466527,4
13854,743466527,5
15048,743466527,5
15275,743466527,5
16373,743466527,5
16745,743466527,4
17018,743466527,5
18008,743466527,3
18178,743466527,3
18430,743466527,4
18471,743466527,3
18816,743466527,4
18849,743466527,5
18879,743466527,5
19991,743466527,5
20289,743466527,3
21125,743466527,4
21238,743466527,3
22098,743466527,3
23429,743466527,5
24652,743466527,3
24877,743466527,4
25584,743466527,4
25801,743466527,3
26217,743466527,3
26286,743466527,3
29555,743466527,4
29660,743466527,4
29828,743466527,3
29989,743466527,4
30918,743466527,4
31644,743466527,3
31900,743466527,5
32153,743466527,5
33110,743466527,4
33774,743466527,3
33884,743466527,3
34043,743466527,4
34400,743466527,4
34688,743466527,4
34696,743466527,3
35222,743466527,4
40519,743466527,4
40584,743466527,4
41987,743466527,5
42631,743466527,4
42657,743466527,3
43138,743466527,4
43170,743466527,5
43487,743466527,3
43533,743466527,4
43851,743466527,4
43993,743466527,2
44762,743466527,1
45429,743466527,3
45620,743466527,5
45906,743466527,4
46291,743466527,3
46361,743466527,5
46574,743466527,5
46676,743466527,2
47075,743466527,3
47199,743466527,5
47338,743466527,5
47370,743466527,4
48373,743466527,5
49052,743466527,5
49099,743466527,3
49166,743466527,4
49442,743466527,5
49545,743466527,2
49642,743466527,4
49739,743466527,2
50202,743466527,5
50766,743466527,5
51757,743466527,3
52272,743466527,3
52455,743466527,3
53165,743466527,4
1724,312986343,4
2106,312986343,5
3771,312986343,3
3988,312986343,3
5422,312986343,4
5465,312986343,3
6583,312986343,5
7131,312986343,1
7840,312986343,3
9857,312986343,4
10943,312986343,5
11598,312986343,4
11909,312986343,4
12991,312986343,4
13303,312986343,3
14219,312986343,4
14294,312986343,3
14313,312986343,1
14374,312986343,3
14596,312986343,5
14954,312986343,3
15525,312986343,2
16046,312986343,3
16221,312986343,5
17210,312986343,4
17654,312986343,5
17680,312986343,4
18747,312986343,3
19318,312986343,4
19424,312986343,3
19892,312986343,3
20132,312986343,5
20811,312986343,4
21355,312986343,3
21847,312986343,5
22052,312986343,3
22491,312986343,1
22612,312986343,2
22882,312986343,5
23481,312986343,4
23535,312986343,3
24225,312986343,1
25338,312986343,5
25606,312986343,5
26098,312986343,3
26612,312986343,5
26913,312986343,4
27136,312986343,5
27621,312986343,4
28097,312986343,3
28178,312986343,4
28271,312986343,3
28281,312986343,5
28317,312986343,5
28452,312986343,3
28990,312986343,4
29629,312986343,4
30316,312986343,3
30358,312986343,4
30525,312986343,5
31331,312986343,4
32462,312986343,4
